103.4,2.6,-41.7
103.4,2.6,-41.7
103.4,2.5,-41.7
103.4,2.4,-41.7
103.4,2.3,-41.7
103.4,2.2,-41.7
103.4,2.2,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.4,2.3,-41.7
103.2,2.4,-41.3
103.1,2.3,-40.8
103.0,2.3,-40.4
102.7,2.2,-39.9
102.6,2.2,-39.5
102.4,2.3,-39.1
102.1,2.4,-38.6
101.9,2.3,-38.2
101.8,2.2,-37.7
101.7,2.2,-37.3
101.5,2.3,-36.8
101.4,2.4,-36.4
101.2,2.3,-35.9
101.0,2.2,-35.3
100.7,2.2,-34.9
100.5,2.3,-34.5
100.2,2.4,-34.0
100.0,2.3,-33.6
99.9,2.2,-33.2
99.7,2.2,-32.7
99.5,2.3,-32.3
99.3,2.4,-31.8
99.0,2.3,-31.4
98.7,2.2,-31.0
98.3,2.2,-30.6
98.0,2.3,-30.2
97.7,2.4,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
97.7,2.3,-29.9
98.0,2.3,-29.6
98.4,2.2,-29.2
98.8,2.2,-28.9
99.2,2.3,-28.5
99.6,2.4,-28.2
100.0,2.3,-27.8
100.4,2.2,-27.4
100.6,2.2,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
100.6,2.3,-27.1
101.1,2.3,-27.2
101.6,2.4,-27.2
102.1,2.3,-27.2
102.6,2.2,-27.3
103.1,2.2,-27.4
103.6,2.3,-27.4
104.1,2.4,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
104.6,2.3,-27.5
