670.6,614.2
655.46,611.06
664.63,650.29
778.06,831.09
732.17,793.88
611.55,804.73
733.5,775.6
738.58,748.29
649.36,631.13
567.3,612.97
458.05,686.83
319.9,690.39
270.01,617.26
283.55,543.87
251.64999999999998,544.71
306.01,545.19
286.58,501.33000000000004
303.46,369.03
358.78,524.1
275.96,583.51
306.68,677.26
463.08000000000004,693.59
630.38,565.1
730.59,573.46
865.5,464.53999999999996
923.1800000000001,475.12
1000.28,586.91
1041.6100000000001,581.16
1041.3600000000001,563.38
957.35,662.91
734.67,764.17
734.01,717.17
839.03,587.62
863.44,598.78
890.4,658.36
876.0,664.08
904.0,686.08
1003.4,614.37
972.4200000000001,533.94
1005.0,432.14
991.4100000000001,393.71
1042.41,356.88
980.89,340.67
896.44,386.45
783.22,532.78
707.96,461.27
676.97,370.75
639.73,354.07
592.29,372.27
469.96000000000004,510.81
372.61,444.06
284.86,484.34000000000003
351.34,458.43
454.53,457.08000000000004
374.77,454.62
