670.6,614.2
628.76,623.0699999999999
618.29,568.66
653.33,565.79
686.18,602.45
837.74,476.48
910.49,472.65
1058.27,669.38
864.29,815.8
796.36,835.11
743.53,803.5
734.23,733.32
652.56,633.42
568.28,612.63
465.86,682.9
315.28,673.8
269.96,597.08
291.07,405.74
357.17,455.96000000000004
358.6,517.45
336.91,541.4300000000001
403.89,528.31
472.26,468.34000000000003
464.95,512.34
569.97,616.25
489.63,677.62
366.32,694.79
353.63,745.54
405.72,809.4
472.66999999999996,841.6800000000001
725.71,798.67
812.05,846.22
1032.72,679.01
1023.1,616.45
896.74,466.85
850.77,470.90999999999997
680.74,598.15
667.69,522.77
701.11,417.51
656.34,352.52
623.87,350.31
510.68,461.05
