670.6,614.2
623.88,613.9300000000001
634.99,628.37
666.67,614.84
838.27,476.78
882.31,463.63
935.54,499.99
1056.27,658.44
1008.99,703.69
956.4300000000001,671.01
981.51,614.77
939.51,573.67
877.38,644.37
860.27,715.51
772.63,747.24
730.22,729.33
776.76,835.26
739.38,797.74
595.64,804.86
590.59,695.66
621.44,649.77
487.71000000000004,534.59
288.0,544.47
454.82,523.3199999999999
473.32,465.9
474.06,526.64
509.7,559.39
341.53,547.89
276.33,568.26
266.89,597.56
345.23,680.78
488.02,674.25
651.51,529.23
755.51,388.87
758.15,372.85
650.11,351.47
609.83,354.35
585.38,420.31
472.94,507.74
522.1,578.34
524.77,631.6
456.36,697.36
524.92,705.39
638.5,663.89
717.2,715.39
743.92,788.3
787.74,813.83
812.25,792.94
800.23,758.63
954.16,652.72
