670.6,614.2
874.26,461.38
920.19,485.11
1053.15,658.76
990.5699999999999,639.49
852.97,720.94
748.69,755.26
740.45,787.2
781.56,844.01
745.09,796.23
715.48,791.1800000000001
466.22,842.1800000000001
360.69,773.6
149.54999999999995,771.76
60.879999999999995,718.69
28.269999999999982,664.07
18.75,522.65
50.49000000000001,282.26
96.92999999999995,205.41000000000003
162.61,184.36
253.3,187.25
401.17,232.06
398.5,411.64
377.98,472.84000000000003
400.0,261.67
469.6,226.8
578.55,250.12
629.73,317.99
698.22,360.62
718.47,410.83
664.88,522.16
665.51,621.96
740.17,782.09
1013.53,614.22
872.86,415.69
804.23,266.19
201.89,189.18
