670.6,614.2
783.78,531.1800000000001
805.23,492.73
880.31,458.94
1014.69,593.8
913.42,474.40999999999997
841.58,467.21000000000004
670.51,624.42
755.23,812.1
729.36,794.55
592.59,796.77
466.39,845.85
361.79,768.5699999999999
347.88,707.26
306.27,683.94
270.01,593.06
286.61,533.76
364.53,540.8199999999999
370.61,464.99
471.05,463.27
479.06,522.42
446.59,522.83
374.34,437.58000000000004
287.18,383.7
281.94,543.64
322.48,553.51
468.93,520.03
576.81,613.34
633.99,559.79
705.42,577.71
804.6800000000001,506.45
928.26,493.78
998.23,592.11
893.65,500.21000000000004
834.14,493.86
770.41,531.5699999999999
721.79,515.05
690.56,467.78999999999996
647.17,473.8
584.94,427.91
567.58,387.1
488.31,465.56
419.37,470.74
369.75,532.63
368.04,515.53
317.97,517.24
286.19,535.97
257.15,464.43
171.37,475.31
151.96000000000004,418.16
89.80999999999995,466.24
37.07000000000005,465.09000000000003
29.639999999999986,579.63
52.00999999999999,585.91
76.22000000000003,575.45
136.64999999999998,414.49
222.23000000000002,355.47
449.37,471.48
570.96,427.33
618.64,464.75
687.96,466.03999999999996
762.93,526.67
714.83,707.32
756.45,808.8199999999999
692.47,788.8
619.91,826.25
557.5,697.53
566.92,635.88
532.42,594.97
591.6,583.51
620.17,535.79
726.43,602.69
722.97,566.34
796.02,499.89
867.9300000000001,477.22
