670.6,614.2
872.1,464.76
789.27,508.89
790.86,483.77
702.72,585.88
817.7,494.66999999999996
914.46,488.65
959.49,513.47
962.4,552.84
1036.38,623.22
964.51,641.23
846.96,726.01
756.72,759.24
690.92,822.71
705.94,806.88
583.05,809.83
427.58,777.3
347.96,810.0699999999999
306.4,857.8
239.66000000000003,781.34
115.45000000000005,702.75
93.20000000000005,653.92
131.63,600.61
253.81,587.73
300.56,524.33
338.74,538.77
457.95,474.46000000000004
455.74,510.26
501.99,560.45
677.18,658.08
737.43,729.41
734.97,786.47
758.41,810.14
679.38,643.65
783.17,517.47
820.8,488.23
792.69,512.38
899.92,499.91999999999996
1009.87,591.86
947.2,530.0
835.16,490.85
683.87,603.89
582.65,615.65
477.23,530.92
351.08,539.61
302.89,403.87
301.21,431.06
448.68,466.6
326.4,391.78
302.41,401.97
310.56,421.0
