670.6,614.2
631.05,626.0
619.06,569.62
659.67,569.83
667.62,618.76
799.36,504.27
679.38,626.24
611.1,628.38
564.51,614.5699999999999
466.15,513.53
471.78,469.03
370.64,447.45
360.69,532.69
292.43,547.61
232.31,599.56
127.32000000000005,592.41
57.370000000000005,670.28
18.25,602.45
30.220000000000027,379.41
152.53999999999996,391.66
221.72000000000003,369.47
292.76,395.34
367.74,389.02
382.05,461.49
444.07,496.15
426.24,522.35
486.11,535.98
561.87,607.35
677.33,651.78
727.54,720.57
752.16,807.44
613.19,805.65
711.86,795.58
742.15,759.17
858.63,724.42
935.88,671.51
1003.15,609.48
896.55,459.08000000000004
822.83,485.96000000000004
694.41,613.44
614.3,632.04
578.36,620.99
472.28999999999996,516.22
377.76,523.87
293.64,558.53
288.02,414.89
366.39,437.28999999999996
