670.6,614.2
669.77,595.39
709.24,589.33
856.89,463.43
903.48,469.53999999999996
1030.05,619.5699999999999
896.03,681.3
875.6800000000001,669.54
887.72,625.06
781.12,656.66
699.47,618.62
635.76,629.71
601.13,589.55
575.0,613.8199999999999
456.82,509.01
289.08,534.26
288.13,401.32
365.13,446.34000000000003
459.14,462.74
381.99,452.4
393.97,330.52
377.22,234.74
383.81,348.23
302.6,391.61
275.83,456.65999999999997
289.49,511.33000000000004
251.79000000000002,699.44
556.99,657.98
643.76,690.13
914.67,618.35
968.21,609.95
961.51,633.24
928.66,585.64
933.86,507.99
889.51,467.94
870.96,458.22
782.1,523.1800000000001
