670.6,614.2
618.1,532.0
588.37,566.95
631.08,534.04
641.1,555.24
564.96,606.12
475.41999999999996,517.64
478.38,459.99
470.71000000000004,481.61
405.93,461.72
369.93,390.69
422.24,334.25
560.23,463.13
540.91,451.78999999999996
576.2,401.78
619.76,342.93
661.75,325.4
719.66,415.33
677.48,449.34000000000003
700.24,486.69
754.29,512.51
734.95,528.14
813.35,616.56
894.53,552.52
967.3399999999999,594.29
1000.1700000000001,579.29
788.9300000000001,377.86
708.27,434.48
688.51,496.86
498.5,671.73
411.81,702.67
319.31,708.8
256.49,597.89
302.88,536.46
291.93,522.88
350.6,468.69
399.43,475.14
425.43,502.72
457.66999999999996,471.86
479.58000000000004,498.47
473.35,545.52
483.37,523.78
394.29,524.8
303.76,553.72
276.38,445.59000000000003
293.82,405.31
268.48,414.03
363.32,382.22
359.46,455.71000000000004
269.78,582.26
294.39,681.82
447.91,715.36
448.89,695.93
538.03,686.68
542.15,643.23
645.66,650.09
717.98,692.88
758.3,770.12
752.9,747.52
818.47,665.67
814.04,615.44
899.74,579.53
982.8,594.14
941.81,464.8
1058.01,317.3
