1.1,-0.8
-3.066399999999998,-12.766399999999999
-29.3,-19.2
-20.6,-37.9
-17.64400000000001,-30.236
-7.3,-34.2
-4.711200000000004,-13.840800000000003
21.623999999999985,-18.79040000000001
34.49999999999998,0.7599999999999901
59.821600000000004,2.521600000000004
107.4,68.6
105.9008,40.89840000000001
117.9536,31.314399999999978
105.36719999999998,28.16719999999998
109.7,18.6
94.63840000000002,13.538400000000022
89.8,1.2327999999999715
98.7112,-23.111200000000007
115.1,-28.6
87.28079999999996,-20.2
72.93999999999997,-30.16000000000004
74.4,-39.1
61.41839999999999,-36.122400000000006
64.6648,-67.8704
57.97040000000005,-74.84319999999998
43.1,-57.8
