
-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;44.59

-37.40;2.57;-73.80;44.59

-37.40;2.57;-73.80;44.59

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.19

-37.40;2.57;-73.80;43.99

-37.40;2.57;-73.80;43.79

-37.40;2.57;-73.80;43.59

-37.40;2.57;-73.80;43.59

-37.40;2.57;-73.80;43.59

-37.40;2.57;-73.80;43.99

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;45.79

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;45.99

-37.40;2.57;-73.80;44.59

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.39

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;38.59

-37.40;2.57;-73.80;39.39

-37.40;2.57;-73.80;39.99

-37.40;2.57;-73.80;41.79

-37.40;2.57;-73.80;42.39

-37.40;2.57;-73.80;42.79

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.39

-37.40;2.57;-73.80;44.59

-37.40;2.57;-73.80;45.79

-37.40;2.57;-73.80;46.59

-37.40;2.57;-73.80;46.79

-37.40;2.57;-73.80;46.99

-37.40;2.57;-73.80;47.19

-37.40;2.57;-73.80;48.19

-37.40;2.57;-73.80;47.79

-37.40;2.57;-73.80;47.59

-37.40;2.57;-73.80;47.39

-37.40;2.57;-73.80;46.99

-37.40;2.57;-73.80;46.99

-37.40;2.57;-73.80;46.99

-37.40;2.57;-73.80;46.99

-37.40;2.57;-73.80;43.39

-37.40;2.57;-73.80;43.59

-37.40;2.57;-73.80;43.39

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;42.99

-37.40;2.57;-73.80;18.79

-37.40;2.57;-73.80;24.19

-37.40;2.57;-73.80;26.59

