
-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;226.39

-37.40;2.57;-73.80;226.39

-37.40;2.57;-73.80;226.39

-37.40;2.57;-73.80;226.19

-37.40;2.57;-73.80;202.19

-37.40;2.57;-73.80;202.19

-37.40;2.57;-73.80;202.19

-37.40;2.57;-73.80;194.79

-37.40;2.57;-73.80;168.79

-37.40;2.57;-73.80;157.19

-37.40;2.57;-73.80;163.39

-37.40;2.57;-73.80;168.79

-37.40;2.57;-73.80;168.59

-37.40;2.57;-73.80;167.99

-37.40;2.57;-73.80;167.79

-37.40;2.57;-73.80;167.79

-37.40;2.57;-73.80;167.79

-37.40;2.57;-73.80;167.79

-37.40;2.57;-73.80;168.79

-37.40;2.57;-73.80;177.99

-37.40;2.57;-73.80;181.79

-37.40;2.57;-73.80;185.39

-37.40;2.57;-73.80;184.99

-37.40;2.57;-73.80;183.59

-37.40;2.57;-73.80;178.39

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;178.79

-37.40;2.57;-73.80;178.39

-37.40;2.57;-73.80;177.99

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;177.39

-37.40;2.57;-73.80;177.39

-37.40;2.57;-73.80;177.39

-37.40;2.57;-73.80;177.39

-37.40;2.57;-73.80;177.39

-37.40;2.57;-73.80;177.79

-37.40;2.57;-73.80;180.39

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.59

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;180.79

-37.40;2.57;-73.80;179.99

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;176.79

-37.40;2.57;-73.80;176.19

-37.40;2.57;-73.80;181.59

-37.40;2.57;-73.80;188.19

-37.40;2.57;-73.80;190.79

-37.40;2.57;-73.80;192.59

-37.40;2.57;-73.80;189.99

-37.40;2.57;-73.80;189.79

-37.40;2.57;-73.80;189.79

-37.40;2.57;-73.80;189.79

-37.40;2.57;-73.80;191.19

-37.40;2.57;-73.80;191.19

-37.40;2.57;-73.80;193.39

-37.40;2.57;-73.80;226.79

-37.40;2.57;-73.80;246.79

-37.40;2.57;-73.80;269.59

-37.40;2.57;-73.80;275.79

-37.40;2.57;-73.80;276.19

-37.40;2.57;-73.80;280.59

-37.40;2.57;-73.80;284.19

-37.40;2.57;-73.80;284.59

-37.40;2.57;-73.80;291.79

-37.40;2.57;-73.80;299.19

-37.40;2.57;-73.80;305.39

-37.40;2.57;-73.80;313.59

-37.40;2.57;-73.80;315.39

-37.40;2.57;-73.80;319.99

-37.40;2.57;-73.80;320.19

-37.40;2.57;-73.80;320.19

-37.40;2.57;-73.80;319.99

-37.40;2.57;-73.80;318.99

-37.40;2.57;-73.80;318.79

-37.40;2.57;-73.80;323.99

-37.40;2.57;-73.80;330.39

-37.40;2.57;-73.80;342.39

-37.40;2.57;-73.80;344.19

-37.40;2.57;-73.80;350.99

-37.40;2.57;-73.80;5.19

-37.40;2.57;-73.80;3.59

-37.40;2.57;-73.80;3.59

-37.40;2.57;-73.80;3.59

-37.40;2.57;-73.80;3.59

-37.40;2.57;-73.80;7.39

-37.40;2.57;-73.80;13.19

-37.40;2.57;-73.80;20.59

-37.40;2.57;-73.80;35.19

-37.40;2.57;-73.80;44.99

-37.40;2.57;-73.80;50.79

-37.40;2.57;-73.80;54.39

-37.40;2.57;-73.80;55.99

-37.40;2.57;-73.80;56.99

-37.40;2.57;-73.80;69.99

-37.40;2.57;-73.80;78.19

-37.40;2.57;-73.80;84.39

-37.40;2.57;-73.80;86.99

-37.40;2.57;-73.80;93.99

-37.40;2.57;-73.80;104.79

-37.40;2.57;-73.80;112.19

-37.40;2.57;-73.80;113.59

-37.40;2.57;-73.80;113.59

-37.40;2.57;-73.80;113.59

-37.40;2.57;-73.80;113.59

-37.40;2.57;-73.80;113.59

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;114.99

-37.40;2.57;-73.80;115.19

-37.40;2.57;-73.80;115.39

-37.40;2.57;-73.80;115.99

-37.40;2.57;-73.80;127.39

-37.40;2.57;-73.80;136.99

-37.40;2.57;-73.80;151.79

-37.40;2.57;-73.80;150.59

-37.40;2.57;-73.80;150.59

-37.40;2.57;-73.80;150.59

-37.40;2.57;-73.80;150.59

-37.40;2.57;-73.80;150.59

-37.40;2.57;-73.80;152.59

-37.40;2.57;-73.80;158.39

-37.40;2.57;-73.80;163.19

-37.40;2.57;-73.80;175.39

-37.40;2.57;-73.80;179.99

-37.40;2.57;-73.80;183.99

